,Original,Shuffled
0,0.46761582576798844,0.0539723752422113
1,0.5106895590260784,0.054634322443157746
2,0.53007456296384,0.057929521987064685
3,0.5020698273097477,0.05560399926499179
4,0.5047519277555095,0.055445821284020064
5,0.5245646567748247,0.056927949396290735
6,0.4917628392352448,0.056393492445886054
7,0.5119533452021817,0.05803952391618624
8,0.5310285015510493,0.05834574846360829
9,0.4304355529182525,0.051088488874519514
10,0.5199925195800658,0.054041545098660396
11,0.5304983246626062,0.059354256958695575
12,0.5169067867842851,0.05365405501348457
13,0.5017999069918719,0.05090409128735843
14,0.5143488831030463,0.05706933112445046
15,0.5205976750068488,0.05448333623732366
16,0.44579606585845627,0.04745490034069539
17,0.5284413171027834,0.061202090787488006
18,0.5376909603139901,0.06038231972074092
19,0.4937257785256727,0.052287261573990405
20,0.5597223858257511,0.059906522473027676
21,0.5439434451377578,0.05877601518832137
22,0.5454010159676665,0.05921801697816295
23,0.5467446397579486,0.05932973870758876
24,0.524919366628913,0.054747870736403186
25,0.5289707754220901,0.05655720666573285
26,0.5731287989933281,0.06175037470826616
27,0.5492192097642433,0.059895223756202494
28,0.5103410374052424,0.05512354105433769
29,0.5397282021601866,0.059441350771348524
30,0.5128623437695734,0.058558730694544266
31,0.5195047892586858,0.05901169391785633
32,0.4797750913073579,0.054246489484669175
33,0.49614511288678675,0.05504568601399869
34,0.5396302192455291,0.059409361840107706
35,0.4809410471506214,0.05170209591769904
36,0.4855133853349645,0.05746346640928189
37,0.4966482762389634,0.054265069214258055
38,0.48401350041792224,0.05368945709399427
39,0.5196005343023063,0.05742766996900674
40,0.5053814560929929,0.058506240630202086
41,0.50292947154826,0.05452813369016052
42,0.5588114963012899,0.05857967310928902
43,0.5452625190959919,0.06072363949742618
44,0.4873543615953135,0.054788369606587714
45,0.5530376923813993,0.061656152320992995
46,0.5018629554456688,0.05778204342829419
47,0.521093156937292,0.05328224484632569
48,0.5296357277035239,0.060275273825760166
49,0.5113295871455079,0.057791069152383315
50,0.5148611668826288,0.044102851836256333
51,0.5020852670851753,0.04194461013669614
52,0.5269631485512529,0.04331450224877945
53,0.5264213751303316,0.04290113799354508
54,0.5341020405030026,0.044430131796848855
55,0.509075204956384,0.04168872391316472
56,0.5275000238824048,0.04498584131185749
57,0.5155038864262079,0.04448092184100031
58,0.492462593889937,0.0432619218744273
59,0.48578419383571186,0.043945929726430674
60,0.4659112078157489,0.04193313135104838
61,0.5422599633878947,0.04585467907041278
62,0.4707036856255065,0.0431170970612792
63,0.47098152626668904,0.042358314093911206
64,0.5045540425735946,0.04468948196634011
65,0.5231711752524923,0.045147538029137006
66,0.5200279840997796,0.04510731378924564
67,0.5048421514622901,0.04536044594741258
68,0.47032761029192655,0.043628026071569834
69,0.5040368524848349,0.044161635544397185
70,0.49249401095622936,0.045356719544368644
71,0.49839243103814734,0.04490088715666718
72,0.5247487310104381,0.04338571486234642
73,0.5204700412463423,0.04350203246583153
74,0.5337447155671359,0.04698391350272624
75,0.5239697346944898,0.04805366529345563
76,0.5250770343660005,0.047477137436649115
77,0.5039246042338796,0.04423145501898723
78,0.486605864324197,0.04480722174717955
79,0.474305004723262,0.04158825832102326
80,0.5268428034267509,0.04824795173409877
81,0.48122429679686607,0.04332958551706711
82,0.5192518410410152,0.04626761717127816
83,0.5470020900741013,0.0480468471865528
84,0.5552483059130251,0.052069514641449176
85,0.5209412615620911,0.04731253926212905
86,0.4936646544394394,0.04430186445849187
87,0.5092460985373484,0.04595374327112592
88,0.5149627609727476,0.047255559919956384
89,0.5389419205258701,0.04545011426684495
90,0.5511873955528663,0.04638164680981876
91,0.55162653224245,0.047451646687025915
92,0.5471696424729404,0.044799115846266634
93,0.5319996591712857,0.04331791286159779
94,0.5432709759955454,0.04761234138709555
95,0.5353055375937185,0.04501524220097423
96,0.5491532307443385,0.04574659625593766
97,0.5102168323082498,0.04216592011758467
98,0.484419952487718,0.03788439227282663
99,0.5066494801644433,0.04267307429046112
100,0.5115893390984599,0.04328036265800698
101,0.5074140736177705,0.04708147311522218
102,0.5094127226637002,0.04793781493788238
103,0.5448718130908706,0.045614745910556705
104,0.5009118095904158,0.04464508690688652
105,0.5113195119962143,0.04746940283364057
106,0.5511168541471255,0.048793706442941696
107,0.520163198293603,0.04826118352374049
108,0.5116049709107721,0.044864249161353204
109,0.5493190095279907,0.046876632835037485
110,0.515963744952372,0.04098039109078214
111,0.5434561880335299,0.04549849079389352
112,0.5480230661602075,0.044512629560715854
113,0.5328720395603389,0.04554655263973131
114,0.47435065127923315,0.03877201658702347
115,0.5266066439431172,0.041053607885255944
116,0.507065095362263,0.04271514560076803
117,0.46885784510095674,0.03432480929106676
118,0.4921963299740897,0.040982947076517236
119,0.5368798253653274,0.04095918952093713
120,0.5441676200098183,0.04487211348459105
121,0.5248149008598838,0.04584142931554562
122,0.5253231440653517,0.044817888288186024
123,0.5803456197825871,0.04686952371475148
124,0.5448356927505288,0.04699373451700812
125,0.5080993922327162,0.044252648112209254
126,0.5016655310481272,0.0437061124081293
127,0.5010641117076723,0.04340501646369529
128,0.5163346666610891,0.041979065797511074
129,0.5169150920940476,0.04391343676321813
130,0.5251552502056706,0.04602809404198619
131,0.5418820306904881,0.04709842740192487
132,0.5226485751774609,0.04614323864575464
133,0.47950607407825885,0.044108993434976144
134,0.5534655339324864,0.04646291738545934
135,0.5012714028161034,0.04374772539870132
136,0.4832811217105336,0.04358257322262769
137,0.47894687776399203,0.04098541925505799
138,0.5114621461863802,0.04408895139978399
139,0.49317058639071404,0.04223208220130795
140,0.5104839543942998,0.042876661794663457
141,0.4743241586916564,0.042619389642245056
142,0.4673464261877487,0.041725800328759416
143,0.4794417135146226,0.04167195917207359
144,0.4529149372960709,0.03723812618112842
145,0.49109591406783765,0.0453392447574057
146,0.476258579768007,0.0371141857576674
147,0.5111542088309109,0.04338076703011654
148,0.48221068656472305,0.04416891763849675
149,0.4605331740687862,0.036571352977620916
150,0.5059582844592574,0.0510071443699718
151,0.5181272635455723,0.05034356945954852
152,0.4890056588547249,0.04597947816164793
153,0.4908794607743686,0.045317647083085506
154,0.48162595591803076,0.043827401586504264
155,0.5161274605813497,0.049460958227455325
156,0.4764501550052309,0.04665604087005698
157,0.5237819608542138,0.05020018216860209
158,0.5440308109598293,0.0549285861059476
159,0.4985495390611419,0.049014603340097065
160,0.5286048733826191,0.04823852917850461
161,0.5511741044837175,0.052716378081850104
162,0.49039458591625135,0.049532573527234246
163,0.5063995889214872,0.0489704040937618
164,0.5197359085298393,0.04805495663514414
165,0.5477971560347238,0.05104755064600595
166,0.47792487732679795,0.043159639395025276
167,0.5224458727297477,0.05054676631074455
168,0.4933467767059099,0.04840243631513314
169,0.5252191978449404,0.049783621704201086
170,0.5164401979652281,0.04956862246877604
171,0.5022839378146976,0.049170282673566094
172,0.5310081912976825,0.049947005223354254
173,0.5313140133603925,0.04918556944202318
174,0.4711890976820801,0.047114653961433044
175,0.5318275755210199,0.05136520382468723
176,0.5134560455226892,0.04855220898663395
177,0.49507935489568966,0.049409579816123025
178,0.49236755961621825,0.046246995030508116
179,0.5115725974170751,0.04774697352567363
180,0.5295151634133753,0.05037441342550503
181,0.455651110811083,0.04097416414479412
182,0.46260765819359256,0.04565540030753878
183,0.44900944448841257,0.04027626339083436
184,0.470400932784585,0.04559690006301686
185,0.4857060369935133,0.047055367863766163
186,0.46855372758817754,0.04705215052847597
187,0.5128205825201329,0.04643903203125276
188,0.46184004949916246,0.043434435270976464
189,0.5440317405238155,0.05019062740416213
190,0.49353624672819935,0.04634022379615304
191,0.5163979583137137,0.05038857375198636
192,0.5393624051678562,0.05277945135493698
193,0.5143708471500898,0.05270266573975486
194,0.528657442112313,0.051113732307382365
195,0.4969520208319147,0.045584625760578396
196,0.5408012430169997,0.05235276561206029
197,0.5032055968231056,0.047880135664995736
198,0.5398798252988541,0.05434512558853716
199,0.5301332545016063,0.05236467372898952
200,0.49573063231478554,0.04463402405137089
201,0.5014752532150599,0.04775398308413205
202,0.41567720553020804,0.043620226400932126
203,0.46284293413562144,0.045365501335206636
204,0.45748725073954477,0.04705960493588137
205,0.4712703119937853,0.04726464064811381
206,0.4757989771647338,0.04607375034084242
207,0.5014499041673374,0.05013221105830431
208,0.5076607929396381,0.05177633233282245
209,0.48651117352562145,0.044739557749433584
210,0.4862977655732171,0.047576589690089065
211,0.5072429886711505,0.04976392901936783
212,0.4656453871988354,0.04729965874346957
213,0.5045426168678646,0.047717707653008805
214,0.5068113772113803,0.048447059821271926
215,0.4736084958666551,0.04894225333375357
216,0.45702203410841163,0.045402808168519326
217,0.45783638788935993,0.045414647572931725
218,0.5301874533294171,0.05132969744801446
219,0.46536349432644597,0.04472423143643786
220,0.4982937609228146,0.04610606214627177
221,0.526928326881226,0.05069251908021183
222,0.509872495212339,0.04601812921749861
223,0.5207864759425495,0.04788826836749254
224,0.5055927536078263,0.047313875338341166
225,0.51083699343047,0.04927671262202891
226,0.5195726493970715,0.0509150453099402
227,0.4913772290317751,0.04336874954957914
228,0.5423855234518504,0.05199725461059698
229,0.5251553071031599,0.0532891733104144
230,0.4549839728259332,0.04154072106316073
231,0.5117800535451597,0.04916446317533882
232,0.49682219974702446,0.04564669896147891
233,0.42889127061750687,0.04190907513144745
234,0.47147317422741153,0.04245681472409356
235,0.4890304683494368,0.046524548409425735
236,0.5108694029147828,0.04583328821332597
237,0.4797319514126565,0.04448423901259295
238,0.4940166355241929,0.043956312953756536
239,0.44293388572546444,0.04061795039725077
240,0.49605401461524307,0.046269278650382106
241,0.502228667235708,0.046532439246379995
242,0.45367336195150937,0.04318189707239723
243,0.5248378038933138,0.04758573011192597
244,0.5241578906266571,0.05039937826092434
245,0.4433970089496374,0.038777701186701756
246,0.48286754562951534,0.04832291658783874
247,0.4628260235415725,0.04514571735236844
248,0.4544844151662924,0.042394090151685715
249,0.48927910034405026,0.046232465407358515
250,0.4477028917145986,0.04417487341869358
251,0.46909543985018143,0.047213743860766724
252,0.49554666423884614,0.0473480431079764
253,0.4859839312226982,0.04785445777170411
254,0.46574069896899717,0.04504494873069045
255,0.46461177967222084,0.0465854730791051
256,0.5192634563037914,0.04853161465253274
257,0.5160295073940223,0.04905487495806851
258,0.5039133550838093,0.04824327605323971
259,0.5089067499659055,0.04860674705188832
260,0.4861704109161891,0.0432234277914732
261,0.48519487713529474,0.042907632086085064
262,0.5321100471271337,0.05008702741027758
263,0.5249261271480873,0.04766118878164257
264,0.49437968805120747,0.04522024442230244
265,0.5427339242642659,0.0526837885122844
266,0.48693098496426235,0.04507979550111893
267,0.5309281920192447,0.04977883676316705
268,0.5467235453697851,0.050105623152568016
269,0.4804131057725942,0.04552460488479161
270,0.5177614359106587,0.04660702598761866
271,0.5056087637579589,0.04735048408004537
272,0.5285416525368708,0.04829706225268008
273,0.4682461483887823,0.04205465655300303
274,0.4435741774870975,0.040556763444801865
275,0.5117603429935559,0.0453946395117024
276,0.4473154232110734,0.0399357567411969
277,0.5533093592273972,0.05390641312170847
278,0.4944350247311204,0.04421808363147242
279,0.46315098801690835,0.042645971258143046
280,0.5350880123597912,0.04836816935370328
281,0.5654141395109649,0.054264845707211726
282,0.5180103706885677,0.049192021144814635
283,0.528590145833534,0.04896764726618641
284,0.5860198704944616,0.05689842616212287
285,0.5532202510782045,0.053711108260802914
286,0.4923505093738389,0.04611030390328192
287,0.5814074166518062,0.05641418936594506
288,0.5658516362204531,0.05322745986821244
289,0.573721302102834,0.05432295397005984
290,0.506739690914554,0.04771383732179013
291,0.4896195046233021,0.050270556262352016
292,0.5309460077324866,0.04850766088919431
293,0.5005126481985323,0.04656227621314019
294,0.5115351529488755,0.047279961984317075
295,0.4741294420197887,0.04554971957132012
296,0.48194274284838096,0.04535529573518728
297,0.5020209216721088,0.04681067930079024
298,0.5026724968698949,0.049484915164484986
299,0.5293220697210876,0.05047509672691699
300,0.48989143418152686,0.052023498595844944
301,0.49720442054918706,0.05622869110878491
302,0.5208314267854004,0.05209847848709871
303,0.4890322606919897,0.0522472299200544
304,0.48478064590567543,0.051299897385041246
305,0.5339476951063187,0.053121611607307384
306,0.4777385317367131,0.05149541224257014
307,0.4715132282867022,0.05310846891613107
308,0.4891235077625849,0.05205681239303537
309,0.5140528363018918,0.05411589737832943
310,0.5305258620745622,0.05688493742069241
311,0.526000144839734,0.05413790380444175
312,0.5170820136632507,0.0533404301889626
313,0.5143564393221202,0.05450306478207614
314,0.523286460001563,0.05244846414759198
315,0.48760488738201163,0.05092504923551171
316,0.5055590421448919,0.05229055903676813
317,0.5228289362398291,0.05212359551295886
318,0.5126309933389877,0.05633412980343232
319,0.48916857697416827,0.053075996535190934
320,0.505291834404474,0.049929494735952706
321,0.5209690764402888,0.05570718593513389
322,0.5249660768058523,0.05543922379373386
323,0.5425682401094301,0.05863191019016838
324,0.4842503026002933,0.05004391530083058
325,0.49336769363404487,0.05447170646930552
326,0.5591806877592932,0.05683287304975278
327,0.5305692314303526,0.058175280347780654
328,0.5118309259629916,0.05090856492160145
329,0.5407639190426836,0.05594536159129541
330,0.46495179364593126,0.047742155577787555
331,0.4981587021294274,0.04660159614867817
332,0.48944939274417004,0.04642970910093882
333,0.5031514052370234,0.05288376384446541
334,0.5151361493605102,0.054682333188029404
335,0.5313586331215047,0.05733048337777965
336,0.5102970672156075,0.05166421308235822
337,0.5160529030511938,0.05221152001177023
338,0.5080160690171335,0.053359805058553055
339,0.4814152331211399,0.047204287178819526
340,0.5064865921959155,0.05456854874772248
341,0.5542175941980046,0.059593899276588806
342,0.5086170886713014,0.05318069541206022
