,Within,Across
0,0.8674782335840763,0.773832458240713
1,0.8525793177221843,0.8205507327848441
2,0.8745899950915462,0.7546329937243867
3,0.8555887816338855,0.7576173624095778
4,0.8518729814427896,0.7829906306352783
5,0.8735782416429623,0.8303402119573738
6,0.8970567447473566,0.8152294039548678
7,0.8996355156937447,0.8334197913103722
8,0.8697748340113985,0.80485415087878
9,0.853473103203905,0.8319984670565415
10,0.8995228581251653,0.8305511872138961
11,0.8766884860977604,0.8428755517862005
12,0.8875956469301401,0.8061552356078625
13,0.8746692808597881,0.7831154064763369
14,0.8560195271384058,0.8374613871697748
15,0.8346025079704531,0.8684767423596762
16,0.8638280655593498,0.8082527054845695
17,0.8099083454959974,0.817962684211393
18,0.8433358421479976,0.868302430740204
19,0.801590031958117,0.8362117854749048
20,0.8500288564848144,0.8383449152498711
21,0.8498930817253453,0.8228077869329222
22,0.8582391523755121,0.8012071250627896
23,0.8798678294915229,0.8440943266989746
24,0.8748375299777674,0.8083127398414233
25,0.8412935804705562,0.8725756462405093
26,0.9231099705310079,0.8940008775730608
27,0.8486901735719955,0.865627564310843
28,0.8884564916963089,0.8235114910560409
29,0.9095728061687821,0.8597301780552082
30,0.8949860422645266,0.8239530688200386
31,0.881657569646998,0.8808935530943061
32,0.9034988081530968,0.8295294123545977
33,0.9156169646384864,0.8416636337491854
34,0.8265430523190409,0.8515336691874957
35,0.8688684094693877,0.8495442413062142
36,0.8875718217381721,0.846354894669354
37,0.8801139921933693,0.8215976865187048
38,0.8814233854302147,0.8896337129277853
39,0.8923012446516129,0.8554204778323415
40,0.867722868322934,0.8473914644340969
41,0.9106316298402299,0.8326479774646438
42,0.8538836767636903,0.8566990697250242
43,0.9016715732776808,0.8349399250089872
44,0.908739944585423,0.8167528695415108
45,0.766077791859307,0.8966792292504459
46,0.8138357890991249,0.8002471982284551
47,0.7990722890717284,0.890181902966147
48,0.8087719115335678,0.8742547707265153
49,0.8675747271480733,0.8689116808535059
50,0.8266468005011565,0.8479070853770764
51,0.8289103980597257,0.8275190527863265
52,0.769131081290386,0.8281758782679253
53,0.836079839973934,0.8024167053979503
54,0.7981612241291836,0.8383457128232458
55,0.8629711011137531,0.8856801996313586
56,0.7829134123133797,0.8078845129500227
57,0.8522039958089814,0.8813790767798324
58,0.7932396172603897,0.8483187211730766
59,0.8855951801663641,0.8469918434200094
60,0.8193489871552831,0.8531119902843296
61,0.8966930584914435,0.8611019174880594
62,0.781843779131264,0.8530450365904825
63,0.804360687370079,0.7896729147135725
64,0.8041337490076897,0.8680803319483181
65,0.8319686812934876,0.8592113726038577
66,0.8730723965512073,0.7959183731282337
67,0.8080581781302416,0.8358517737050299
68,0.8552498116579281,0.8748975847802513
69,0.8597687846006449,0.8615133262781829
70,0.877041490204086,0.8104386164691165
71,0.8590334146396029,0.8430836288199604
72,0.8207118947500361,0.8113447039767034
73,0.8074327653638188,0.8343682807825484
74,0.8114122946291762,0.7944382692497423
75,0.7699091628488105,0.8841161671853854
76,0.8798468601649578,0.8370025529557922
77,0.7352231459824548,0.9045099439883026
78,0.7328449436838339,0.8765530955643999
79,0.7964058225542193,0.8854627856853647
80,0.8003294916203869,0.8015092404075411
81,0.8504466870790595,0.8488692811793492
82,0.7811630533731778,0.7661093273003636
83,0.8478667405993753,0.7620161628767795
84,0.8399836718764501,0.8113795732200152
85,0.81857743776202,0.7850279350384312
86,0.7962580240536643,0.7917549629112253
87,0.8106126614675367,0.7443881229461214
88,0.86751049419899,0.8511777858497594
89,0.8159567031159535,0.8333473495939941
90,0.8175738144877454,0.8240218137337508
91,0.8122771839314066,0.8649460288403078
92,0.8178584856940696,0.8376456942479377
93,0.7338207601679386,0.8966369803299522
94,0.7966437206363473,0.8272935542621871
95,0.8733308281386548,0.8601914382999533
96,0.8457986780503689,0.8635997998195868
97,0.8830326409418516,0.8655415435918399
98,0.8358757043500928,0.8538894457782338
99,0.835546736662869,0.8861154400599074
100,0.8754268005433588,0.8245629273599197
101,0.823364455787196,0.8254414570954564
102,0.887059998972839,0.8004995298703272
103,0.818338153164913,0.857349270685634
104,0.8273758976097794,0.8161475761178227
105,0.8289639856538596,0.8255452118526306
106,0.8440555311074157,0.8314082409103681
107,0.8037112854354099,0.8035784314426777
108,0.7882608970275311,0.851594871739318
109,0.8246108168080909,0.8354212207700639
110,0.8581176741041983,0.8219086893365651
111,0.8109587582385684,0.8442665594049877
112,0.8320323195385029,0.8361789587260616
113,0.8174969201717688,0.8714452799141388
114,0.810380351531766,0.8539314294743502
115,0.853181849368135,0.8802581661423446
116,0.8802863952537748,0.8188720216439702
117,0.8513063962842436,0.8922228698281509
118,0.8065617506688286,0.8655432981072021
119,0.8400702164030592,0.883715191276123
120,0.8527527242765747,0.8161921691109675
121,0.8326682299472965,0.8422001004545312
122,0.8705562593779254,0.8169348254066473
123,0.8580519786841058,0.8237379003441686
124,0.8387141050608067,0.7848766673108206
125,0.8862175747949491,0.854882567255393
126,0.7861813991920231,0.8328968956065547
