,Within,Across
0,0.8907312937113722,0.8112451214255796
1,0.8564882544628757,0.8877786592851311
2,0.8751758830388977,0.8641487526407702
3,0.8579135815941313,0.8591488345986316
4,0.8591017521388873,0.8019241963261503
5,0.898619476021057,0.7863281233319347
6,0.8424633049678475,0.8841322826457132
7,0.827100930697289,0.9098664047511063
8,0.8368012981490931,0.8210372364789195
9,0.8428025219648975,0.8195684334592696
10,0.8629389655845434,0.8406356745723276
11,0.8346847918872994,0.8956422783747677
12,0.8817783694092944,0.8465787145084818
13,0.8437113896254013,0.8204272650316975
14,0.8777258272536762,0.8464278624831073
15,0.8311019635411276,0.8653888553333132
16,0.8748617462545417,0.8362243195971618
17,0.9103182841473894,0.8628456545826998
18,0.8559904323958851,0.8332124657987715
19,0.8345005627825585,0.7835927752637374
20,0.8821183629114424,0.8842309502030068
21,0.8190627957778062,0.8889241433112571
22,0.885637266826653,0.9132898891455556
23,0.8881058856075414,0.8954537035491748
24,0.8882901014019664,0.8594386786227548
25,0.8253165458159653,0.895204076857975
26,0.8287853163709107,0.9015524639798503
27,0.8964509452108085,0.8721600567189087
28,0.8802666877717357,0.8902485107220633
29,0.8667408278187054,0.8079945812231111
30,0.8729540204864515,0.8797533209619776
31,0.8736296818140902,0.8604791287309554
32,0.886249212484458,0.8609102441957777
33,0.8921740717822672,0.8406604085704965
34,0.8905615414873832,0.8522068429633193
35,0.8323995341514918,0.8788328430458071
36,0.7544191397420072,0.8564292597254807
37,0.7936920042587486,0.8210926233276513
38,0.8642796233498656,0.8863815038151099
39,0.8346403343226053,0.7545960995980818
40,0.762735946205387,0.8054785407621093
41,0.8006719567376932,0.8742847754685321
42,0.8689645262378558,0.8662507590161305
43,0.867045790743206,0.8757088990508262
44,0.819560842562176,0.7830051030060887
45,0.8313213010661076,0.7419821074428034
46,0.8653982073178716,0.8235518527593602
47,0.8455053922364072,0.8558119335352444
48,0.7902246291789303,0.8098128054159067
49,0.856140451653198,0.7848209070203496
50,0.8821629662531392,0.813109708712435
51,0.8840382092196511,0.8544056304921728
52,0.7917072377423939,0.9020340512972831
53,0.8402254648236234,0.8603968100166027
54,0.7741845631538532,0.8711536832474523
55,0.8633454031309676,0.8492494792519061
56,0.8650742818836177,0.8822196350244325
57,0.8789269578816187,0.8506622496057881
58,0.8700173604658632,0.8716844660109233
59,0.8372158899062432,0.8267152208712684
60,0.8971744129468661,0.8526960910340894
61,0.8164254652200423,0.8867982351844153
62,0.8855046795731248,0.8531922381061193
63,0.8536044019277031,0.8412739144700945
64,0.8665564792972724,0.8232523791556505
65,0.8602525850556394,0.7940643752757516
66,0.8569645570263298,0.8546756879167235
67,0.8289732277676016,0.8504623159642793
68,0.9201114777737734,0.8684535939802095
69,0.8586042382268406,0.8085636895482693
70,0.8362292025598078,0.8060130198743104
71,0.9074068977570905,0.8471219782760171
72,0.8712718099008367,0.9076026578983216
73,0.8729856940954404,0.8794254398387806
74,0.8343370972604353,0.8493506910336197
75,0.899568845826577,0.8393369959957718
76,0.8381500385836483,0.8944791812118698
77,0.8340405966955833,0.8780896965633967
78,0.894352503687569,0.8722062647201616
79,0.8658597357466028,0.8419666240428055
80,0.8761060694402062,0.841847981939633
81,0.8752094273705584,0.8683652437458805
82,0.8319485108962552,0.9123492294135002
83,0.8331422058346882,0.8485940382996333
84,0.8153672288017445,0.8175117134179408
85,0.8718113415583242,0.8760519113859024
86,0.8850553355715687,0.906158067470596
87,0.8548771346189794,0.8603041561356972
88,0.8512069217897144,0.863377254486154
89,0.8721247763380587,0.8413087542091472
90,0.834601059415091,0.8174443067754745
91,0.8989858902198604,0.8628288314277591
92,0.8379248040304412,0.8754694866103404
93,0.8473023666970408,0.8566628532509439
94,0.8648003635433386,0.8325496788112853
95,0.8832186148897454,0.8023094586147379
96,0.8381711478698016,0.8382285137897852
97,0.9077444997524862,0.8748706739667349
98,0.8710387821575639,0.8299168656139427
99,0.8454894456443757,0.8515180789347322
100,0.9003219197179392,0.8398196684317015
101,0.8699229373309175,0.8358070037318026
102,0.9001884155658665,0.894852903806529
103,0.8844024163736611,0.8819955033527427
104,0.85661151355656,0.8201486934183408
105,0.8916668334724643,0.8499591019954965
106,0.8235705955831729,0.8777364689270784
107,0.8762717934454788,0.8693998838954163
108,0.8625986491573453,0.8528172687238719
109,0.8355305924498999,0.8719398884594707
110,0.8940331439633733,0.8537042944572039
111,0.7594045181100156,0.866821102517365
112,0.8287144661092347,0.8510364902981561
113,0.7504828293366774,0.8710895327918109
114,0.8528659952557034,0.8398154700423016
115,0.7996393233484863,0.8342767044970663
116,0.8309987544098457,0.8597609191319575
117,0.8045480941365991,0.8456444022651786
118,0.8424867671885471,0.8761138398528032
119,0.8898521598858725,0.8474600918212303
120,0.815416638732056,0.8276657621174678
121,0.8696207325371297,0.8506547130700891
122,0.8433844708514648,0.9164780670804976
123,0.859098820879,0.8617550151804028
124,0.8237458450398862,0.8028120137549124
125,0.845312718031429,0.8459157865458522
126,0.8821288780075122,0.886045589305411
127,0.8675815222019265,0.8661062262158241
128,0.9015494719150264,0.8352815557821041
129,0.8897027605945192,0.8761241547630476
130,0.8497017463583736,0.8771181522764747
131,0.8825085123961708,0.8731129726796695
132,0.839550470415543,0.899799271766854
133,0.7655022670347265,0.8829791164032387
134,0.8735328217605819,0.8911142995252053
135,0.834050191636094,0.9032648158743497
136,0.9132749976505594,0.8855799515796566
137,0.8424998841441868,0.8737829037306553
138,0.8852754832209049,0.9022316271910417
139,0.8283751486929524,0.8167911361613494
140,0.8511684643741021,0.8025597624655724
141,0.9191279291410586,0.8451170611439955
142,0.8705089113419312,0.8732152140305043
143,0.9031401011621321,0.8325701736995929
144,0.8810210582864736,0.81221577781127
145,0.8905519757144552,0.7843562167747435
146,0.8250442765260689,0.8485167401883337
147,0.8906587492849425,0.8540666329079846
148,0.8649849389878866,0.8503794882459522
149,0.8660320300204742,0.8740559054981611
150,0.8854512859618694,0.8845172627213649
151,0.808848866273781,0.9037220182971849
152,0.8838018189181978,0.9065254220584709
153,0.9015007075821848,0.8939158571936827
154,0.8912886852855952,0.8365452876685212
