,Within,Across
0,0.32621116763241076,0.19518591242073752
1,0.13880560397013259,0.8549906500343212
2,0.6539393368153059,0.7087449618437862
3,0.4609591386397084,0.730804338552008
4,0.8399763589361058,0.3485110669337574
5,0.6266019812075924,0.7784545872423119
6,0.7106504296719818,0.7287075635209839
7,0.44725918177623286,0.8207098722108472
8,0.2756570488001136,0.7704603752003572
9,0.5996048489400454,0.6877619393908894
10,0.4932985845072726,0.2553814236654456
11,0.8766203433907552,0.8289721948931019
12,0.5937074345822005,0.6571192668647365
13,0.848038429874076,0.6920825771526502
14,0.6015492637885717,0.39680068135586066
15,0.5441671945856711,0.8272127083322434
16,0.8335763074827132,0.743045686153006
17,0.571401122617416,0.7199978571932821
18,0.888296963277788,0.7576701219878574
19,0.7031379430284532,0.7525098749536216
20,0.8791804237032552,0.2314889220467628
21,0.3086310256389092,0.8173496887094047
22,0.875900297503055,0.6658603929467356
23,0.6827346078216097,0.7334110054697062
24,0.903250557047391,0.3841377395524042
25,0.469225377157276,0.7871910331770373
26,0.7978152663305167,0.7374481694826519
27,0.822827255057484,0.768503877603472
28,0.3639042204260654,0.7584399468105691
29,0.8772497592825168,0.7433853970416566
30,0.6619937771280441,0.31813937933557845
31,0.8524397638351194,0.8344312387462333
32,0.5896503580749486,0.6300467226655693
33,0.8607057059106837,0.6740671002018812
34,0.9050184464077463,0.4069512114317113
35,0.8368573738434242,0.8288339709042251
36,0.525930927094394,0.7438113413855598
37,0.8012177779378782,0.7046887974833485
38,0.5793171193801323,0.7563015922062244
39,0.7986267591608055,0.7636582766988751
40,0.6788203320493384,0.21629909972245742
41,0.8884451696934862,0.8123824661056182
42,0.8941977524587931,0.6566441568630217
43,0.7601557296194152,0.704964260140059
44,0.8829088613945437,0.3669112555491189
45,0.9176034188468148,0.7748750326844084
46,0.9052675286048181,0.7243264957751179
47,0.9375726651597223,0.7755361343229317
48,0.8761534272290439,0.7384697437352388
49,0.9528825406672727,0.7185350601875361
50,0.914319332337316,0.21936610252261024
51,0.9190222059846227,0.8299393773833932
52,0.9350803203673672,0.6455672953728271
53,0.951128172365558,0.6597630233585676
54,0.9019776342116923,0.321369697076597
55,0.9173723671412026,0.7502688149357102
56,0.9065535557634337,0.6857073984068114
57,0.8746302496495176,0.7140843796346812
58,0.9000529699410298,0.72170885348398
59,0.8865538306018665,0.6534424627918927
60,0.8594861086124859,0.23655675836961873
61,0.9226404185056458,0.7663175687805699
62,0.9219298377033744,0.6746384865754061
63,0.9025524910931041,0.6914070848772139
64,0.9387400232576883,0.40146576898164577
65,0.8265557140830759,0.7753580038894918
66,0.9004315598892048,0.7224646139930488
67,0.8978509004898629,0.7193473600382325
68,0.937855350671829,0.7316915416363605
69,0.8830942962877522,0.7278821319122417
70,0.93794546402509,0.29661057608783536
71,0.8481696873898699,0.8697229303677363
72,0.8920522106977148,0.646800700857656
73,0.9071647527594247,0.8071448715229959
74,0.9299617714289647,0.4546960489326665
75,0.8768445608986375,0.8445616874918199
76,0.8960409712151081,0.8096242638815148
77,0.9147293272346038,0.8381860872549161
78,0.867385783857225,0.8082845227705873
79,0.9224549375663865,0.7993649691881215
80,0.9006993726054455,0.27106354892587503
81,0.8650916907476904,0.8340598928881782
82,0.9138058322920112,0.6775563983578144
83,0.8811911863513179,0.7345630004309502
84,0.9120934460198599,0.4293124709652459
85,0.89039843493345,0.8276476919183616
86,0.8321496896757252,0.7661998394443932
87,0.8998416656974471,0.7772636252536844
88,0.9130369910494514,0.7676213419428207
89,0.9365571834205678,0.7464121386003919
90,0.88796054245999,0.3950805054561233
91,0.8459322126390836,0.8592499983604248
92,0.7667997319252997,0.6070857498749367
93,0.807540284180875,0.8002477077026091
94,0.8560332452939152,0.5350290657966399
95,0.7215236954748805,0.9125934040751547
96,0.9123319107160874,0.8601008420427173
97,0.8790501676187159,0.8038527269922402
98,0.8391951545364414,0.8254936622906874
99,0.8310346410213718,0.8413781661285642
100,0.9032312559277669,0.2120671174630865
101,0.9661560293503919,0.6710295013015735
102,0.8012497412391568,0.5817190466945018
103,0.8414745232057371,0.6919096903790471
104,0.8916925458522509,0.4074589521748456
105,0.9259260724163141,0.652255474127236
106,0.8506844248863681,0.7252068185064453
107,0.9355064110555975,0.745774022038495
108,0.7759846315433955,0.6541598162153931
109,0.8925658257542562,0.6542216318447349
110,0.8784025414321921,0.1368596914095201
111,0.8663934860477706,0.6531080768853599
112,0.8266864451377598,0.5745181216357969
113,0.9024661603161248,0.5666866968218698
114,0.8498424017601943,0.3308013166784499
115,0.8803562792970023,0.5903124241745838
116,0.8446021876732189,0.6296994212009531
117,0.8974500681032226,0.6704520281429776
118,0.9216892333758752,0.6166494187322542
119,0.8460618335304227,0.5892672374657206
120,0.9082812276751467,0.4150408035652777
121,0.8050375278207889,0.8282233920241779
122,0.9281620453599603,0.6044557976373371
