,Newman,Random
0,0.7793103448275862,0.633625287356322
1,0.6919540229885057,0.6332988505747127
2,0.7793103448275862,0.6250896551724138
3,0.8091954022988506,0.6319747126436781
4,0.7655172413793103,0.6334459770114943
5,0.7471264367816092,0.6283632183908046
6,0.696551724137931,0.6245264367816091
7,0.7839080459770115,0.6273931034482758
8,0.7172413793103448,0.6319724137931034
9,0.8160919540229885,0.6293333333333334
10,0.7402298850574712,0.6373379310344828
11,0.7655172413793103,0.6329402298850574
12,0.7517241379310344,0.6322942528735632
13,0.6988505747126437,0.632383908045977
14,0.7379310344827587,0.6354413793103448
15,0.6919540229885057,0.6093908045977011
16,0.8022988505747126,0.6189770114942528
17,0.728735632183908,0.6370137931034483
18,0.7885057471264367,0.6298367816091954
19,0.7977011494252874,0.6286183908045978
20,0.8666666666666667,0.6204000000000001
21,0.7333333333333333,0.635248275862069
22,0.6873563218390805,0.6371264367816093
23,0.8,0.6319034482758622
24,0.6689655172413793,0.6352574712643678
25,0.8574712643678161,0.6313034482758622
26,0.7540229885057471,0.6236551724137931
27,0.6873563218390805,0.6256620689655171
28,0.7701149425287356,0.6273586206896552
29,0.7862068965517242,0.6322344827586207
30,0.825287356321839,0.6324758620689657
31,0.7379310344827587,0.6295379310344827
32,0.825287356321839,0.6350712643678161
33,0.8275862068965517,0.6221494252873563
34,0.7655172413793103,0.6366988505747126
35,0.6551724137931034,0.6240781609195402
36,0.8022988505747126,0.6342919540229884
37,0.7517241379310344,0.6219770114942529
38,0.7563218390804598,0.6381218390804597
39,0.7609195402298851,0.6248781609195402
40,0.7103448275862069,0.6325310344827586
41,0.6850574712643678,0.6362781609195403
42,0.7793103448275862,0.6254505747126436
43,0.7195402298850575,0.6346413793103447
44,0.7264367816091954,0.6274896551724138
45,0.7241379310344828,0.6267011494252874
46,0.7057471264367816,0.6275793103448276
47,0.7333333333333333,0.6356390804597701
48,0.7333333333333333,0.6357931034482758
49,0.7057471264367816,0.6366114942528737
50,0.7126436781609196,0.4788183908045977
51,0.7609195402298851,0.5027103448275863
52,0.6689655172413793,0.4683149425287356
53,0.8137931034482758,0.5073103448275862
54,0.9333333333333333,0.5072252873563218
55,0.7609195402298851,0.5085747126436782
56,0.8137931034482758,0.5070436781609197
57,0.5954022988505747,0.5027172413793103
58,0.5402298850574713,0.49060919540229886
59,0.871264367816092,0.5090505747126437
60,0.7609195402298851,0.5039195402298852
61,0.7126436781609196,0.4966919540229885
62,0.5195402298850574,0.5077931034482759
63,0.9333333333333333,0.5077862068965516
64,0.871264367816092,0.5035977011494253
65,0.6689655172413793,0.49024137931034484
66,0.9333333333333333,0.5062206896551724
67,0.8137931034482758,0.5068459770114943
68,0.5954022988505747,0.5036574712643678
69,0.7126436781609196,0.4797402298850575
70,1.0,0.5087862068965517
71,0.9333333333333333,0.5066413793103448
72,0.6689655172413793,0.4682781609195403
73,0.7609195402298851,0.5086045977011494
74,0.7126436781609196,0.48138160919540235
75,0.5655172413793104,0.4971655172413793
76,0.871264367816092,0.5038068965517242
77,0.7609195402298851,0.490432183908046
78,0.7126436781609196,0.4992942528735632
79,0.6689655172413793,0.5033080459770115
80,0.871264367816092,0.5036206896551725
81,0.6689655172413793,0.49060919540229886
82,0.6689655172413793,0.48943908045977014
83,0.7126436781609196,0.47959080459770115
84,0.6689655172413793,0.48924367816091957
85,0.6298850574712643,0.5080781609195402
86,0.7126436781609196,0.4978666666666667
87,0.7126436781609196,0.48085747126436784
88,0.871264367816092,0.5039908045977011
89,0.6298850574712643,0.4798850574712644
90,0.7126436781609196,0.5083471264367817
91,0.6689655172413793,0.48980689655172416
92,0.5402298850574713,0.5030298850574713
93,0.8137931034482758,0.5076689655172414
94,0.49195402298850577,0.5069632183908046
95,0.7126436781609196,0.4986137931034483
96,0.871264367816092,0.5045655172413793
97,0.8137931034482758,0.4989540229885057
98,0.871264367816092,0.5053724137931035
99,0.6689655172413793,0.5038643678160919
