,Within,Across
0,0.7636896546886294,0.7351514028416497
1,0.876138430966449,0.6440450772287897
2,0.8542572208284542,0.7464767287642118
3,0.8936391203939543,0.7899797613082971
4,0.8021358287774535,0.7219862314380533
5,0.9101370572569205,0.7897462680815377
6,0.90367254452758,0.7204928999203938
7,0.8448414676842624,0.7009079827879409
8,0.8800396254203413,0.7814968950443414
9,0.8522012082195052,0.7566403310161188
10,0.8731725389258175,0.6871946831951484
11,0.7755916806009862,0.650905453747845
12,0.8948605196646995,0.7432900532411645
13,0.8788895407636265,0.7591702597022942
14,0.8687160275567,0.6933811817718147
15,0.9120731800667341,0.7413146300384919
16,0.7769028104890149,0.6998856282019174
17,0.8776155081685902,0.6396737713181438
18,0.8425177041049542,0.7256198832449485
19,0.9131127529901673,0.7701041032429934
20,0.8452308068166402,0.7626734312112319
21,0.7857265397076194,0.6226473314564654
22,0.8705791706419654,0.7304953576855321
23,0.8787027390462911,0.7981544340151984
24,0.7828686554651935,0.7414708328408186
25,0.840995164848669,0.8092709379516002
26,0.8414302278848586,0.7365326459686448
27,0.8227644361415223,0.6562359771973042
28,0.9260166811027254,0.7911001553529695
29,0.687112480996824,0.7347996300211741
30,0.8633870583580618,0.8354405624850162
31,0.8803534702901904,0.6831544227381279
32,0.8566038304753298,0.8169051002990002
33,0.8514947560550847,0.8550613447610583
34,0.873313426464172,0.7947951484546752
35,0.7409745574634461,0.8442579263629281
36,0.8347356975337948,0.7929406600029744
37,0.7567897863660081,0.7027544558693456
38,0.908212705054931,0.8342338870250854
39,0.8879011324116312,0.8271475912518336
40,0.8601441018015343,0.6807097163355825
41,0.8646924697874913,0.6777479410376586
42,0.8606592860482044,0.7319196213451751
43,0.8054819113688867,0.763550412097276
44,0.8565810245212786,0.6951500668952089
45,0.8627175603145291,0.756401722411036
46,0.897213902054597,0.694975606409419
47,0.8013888643902621,0.66996886996606
48,0.8839438799930568,0.701293065181956
49,0.8502829411658567,0.7295971278329896
50,0.876424360099333,0.7494858465132312
51,0.8809436674884112,0.5914981625919626
52,0.8734971104399839,0.735394575839032
53,0.8312083865047563,0.818327046537223
54,0.8437863248841508,0.7176639489077147
55,0.8870312234257156,0.8031218954524314
56,0.8356735917291321,0.6912249473705412
57,0.9000908176813448,0.6086059019455363
58,0.9110001206857848,0.808620819781901
59,0.856396872119977,0.7677197450496839
60,0.8672885374696474,0.683330186885562
61,0.8541654259794892,0.6822844745755084
62,0.8319920234759883,0.7311079207823259
63,0.8471791794056888,0.7854825608586439
64,0.8689170150012078,0.7239039169857191
65,0.8823973818306222,0.7456875780723771
66,0.8521537670464834,0.6988452299696589
67,0.8909051818797348,0.647914527186054
68,0.8258441862275873,0.714642413211445
69,0.9147039451380788,0.7548369912960244
70,0.8314157358394506,0.7491482318958822
71,0.8524553382960479,0.6935891854082985
72,0.8445652472350885,0.7854524631551976
73,0.8936923866121563,0.8282114748627041
74,0.8561679372853133,0.7395665351704998
75,0.8418583095229475,0.7979647670957256
76,0.8563524334799534,0.7163482626293475
77,0.8316609055582386,0.7012483488427049
78,0.8857784240688018,0.7504280383822146
79,0.9083649896680972,0.8249019241013994
80,0.8551268538008869,0.6769080327694829
81,0.8917831581424466,0.5894083412792344
82,0.8668396704136352,0.7313499260748625
