,Newman,Random
0,0.7517241379310344,0.6234459770114943
1,0.7057471264367816,0.6304666666666667
2,0.6827586206896552,0.6236643678160919
3,0.7241379310344828,0.6373448275862068
4,0.7770114942528735,0.6220712643678161
5,0.7540229885057471,0.6313471264367817
6,0.8390804597701149,0.6221954022988506
7,0.696551724137931,0.6118436781609196
8,0.7379310344827587,0.6347954022988506
9,0.7149425287356321,0.6355448275862069
10,0.6919540229885057,0.6354252873563219
11,0.728735632183908,0.6311609195402299
12,0.6850574712643678,0.6311402298850575
13,0.7701149425287356,0.6291885057471265
14,0.6620689655172414,0.6333218390804598
15,0.7701149425287356,0.622935632183908
16,0.7540229885057471,0.6316574712643678
17,0.6505747126436782,0.6132850574712644
18,0.6735632183908046,0.6277632183908047
19,0.6551724137931034,0.635193103448276
20,0.6919540229885057,0.6340413793103448
21,0.8413793103448276,0.6365126436781608
22,0.728735632183908,0.6305701149425288
23,0.7885057471264367,0.6373057471264367
24,0.8827586206896552,0.6318919540229885
25,0.7701149425287356,0.6348436781609196
26,0.7448275862068966,0.6370114942528736
27,0.7103448275862069,0.6345310344827586
28,0.7172413793103448,0.6296574712643678
29,0.7195402298850575,0.6260137931034483
30,0.8114942528735632,0.6348114942528735
31,0.7609195402298851,0.6323563218390804
32,0.7977011494252874,0.6370344827586207
33,0.7264367816091954,0.6326827586206896
34,0.9011494252873563,0.6304643678160919
35,0.7839080459770115,0.6358252873563218
36,0.7471264367816092,0.6363931034482759
37,0.774712643678161,0.6285379310344827
38,0.8758620689655172,0.6239793103448276
39,0.8275862068965517,0.6301655172413794
40,0.6735632183908046,0.6330597701149425
41,0.8068965517241379,0.6325999999999999
42,0.7563218390804598,0.6370597701149425
43,0.8367816091954023,0.6266091954022989
44,0.7425287356321839,0.6318850574712644
45,0.7517241379310344,0.6292390804597701
46,0.6436781609195402,0.6350919540229886
47,0.6827586206896552,0.626383908045977
48,0.871264367816092,0.6328689655172414
49,0.6459770114942529,0.625071264367816
50,0.7126436781609196,0.4982344827586207
51,0.6689655172413793,0.4894505747126437
52,1.0,0.5090505747126438
53,0.7609195402298851,0.48971954022988506
54,0.7609195402298851,0.48957471264367813
55,0.7609195402298851,0.5033563218390804
56,0.49195402298850577,0.49751724137931036
57,0.7126436781609196,0.4795494252873564
58,0.7609195402298851,0.48971724137931033
59,0.5655172413793104,0.48069195402298853
60,0.5954022988505747,0.503648275862069
61,0.5954022988505747,0.4911287356321839
62,0.6298850574712643,0.4993103448275862
63,0.9333333333333333,0.5078413793103449
64,0.6298850574712643,0.5071839080459771
65,0.6689655172413793,0.46683448275862066
66,0.871264367816092,0.5032045977011494
67,0.7126436781609196,0.48008275862068966
68,0.503448275862069,0.4885816091954023
69,0.7126436781609196,0.4804620689655173
70,0.6689655172413793,0.4671540229885057
71,0.7126436781609196,0.5066321839080461
72,0.5954022988505747,0.5080758620689655
73,0.9333333333333333,0.5076022988505747
74,0.871264367816092,0.504687356321839
75,0.9333333333333333,0.5068712643678162
76,0.8137931034482758,0.4980551724137931
77,0.7126436781609196,0.47882758620689664
78,0.5954022988505747,0.468167816091954
79,0.9333333333333333,0.5076850574712644
80,0.6689655172413793,0.4662505747126437
81,0.6689655172413793,0.46726666666666666
82,0.6298850574712643,0.4796137931034483
83,0.6689655172413793,0.48982068965517245
84,0.6689655172413793,0.46660919540229884
85,0.871264367816092,0.5040459770114942
86,0.7126436781609196,0.47988045977011495
87,0.6689655172413793,0.4679379310344827
88,0.8137931034482758,0.4983632183908046
89,0.8137931034482758,0.5076183908045977
90,0.7126436781609196,0.4806367816091954
91,0.8137931034482758,0.5071770114942529
92,0.9333333333333333,0.5080597701149425
93,0.7609195402298851,0.4906850574712644
94,0.7126436781609196,0.5072206896551724
95,0.5402298850574713,0.48979080459770113
96,0.7609195402298851,0.5081241379310345
97,0.6689655172413793,0.4677126436781609
98,0.6689655172413793,0.49208045977011494
99,0.7609195402298851,0.4899977011494253
100,0.8137931034482758,0.5073425287356322
101,0.6689655172413793,0.5045954022988506
102,0.5954022988505747,0.5041264367816092
103,0.5954022988505747,0.5039540229885058
104,0.6689655172413793,0.5033448275862069
105,0.503448275862069,0.4910459770114942
106,0.6298850574712643,0.5084367816091954
107,0.503448275862069,0.4671862068965517
108,0.871264367816092,0.5094988505747127
109,0.6689655172413793,0.5086137931034483
110,0.5954022988505747,0.4894689655172414
111,0.5954022988505747,0.4920367816091954
112,0.5954022988505747,0.5104505747126437
113,0.503448275862069,0.4900919540229885
114,0.5402298850574713,0.4895195402298851
115,0.5195402298850574,0.4800942528735633
116,0.7609195402298851,0.5094275862068965
117,0.5954022988505747,0.5035310344827586
118,0.5655172413793104,0.49794252873563216
119,0.5195402298850574,0.478912643678161
120,0.5195402298850574,0.47894482758620693
121,0.7126436781609196,0.49903678160919546
122,0.6298850574712643,0.49861149425287354
123,0.5655172413793104,0.4526528735632184
124,0.5655172413793104,0.45176781609195404
125,0.7609195402298851,0.5039655172413793
126,0.5655172413793104,0.5081402298850575
127,0.6298850574712643,0.4985931034482759
128,0.871264367816092,0.504119540229885
129,0.6298850574712643,0.507896551724138
130,0.5655172413793104,0.5069264367816092
131,0.5655172413793104,0.49844597701149423
132,0.6689655172413793,0.5035701149425287
133,0.5402298850574713,0.5093701149425287
134,0.5954022988505747,0.5051471264367816
135,0.5195402298850574,0.4796666666666667
136,0.5402298850574713,0.5037287356321839
137,0.7609195402298851,0.5091057471264367
138,0.7126436781609196,0.4978735632183908
139,0.6298850574712643,0.5070643678160919
140,0.7609195402298851,0.5040068965517241
141,0.5195402298850574,0.47977701149425284
142,0.5195402298850574,0.4802758620689655
143,0.5954022988505747,0.503951724137931
144,0.5954022988505747,0.5025724137931035
145,0.6689655172413793,0.504880459770115
146,0.5655172413793104,0.49725287356321834
147,0.4827586206896552,0.4986712643678161
148,0.5195402298850574,0.47884827586206896
149,0.503448275862069,0.4903540229885057
150,0.7885057471264367,0.5920942528735632
151,0.6413793103448275,0.5654068965517242
152,0.7011494252873564,0.5869770114942529
153,0.6045977011494252,0.5915586206896553
154,0.6735632183908046,0.5930896551724139
155,0.7011494252873564,0.5866666666666668
156,0.6459770114942529,0.5923862068965516
157,0.7517241379310344,0.593393103448276
158,0.7517241379310344,0.5933057471264367
159,0.6091954022988506,0.5911034482758621
160,0.735632183908046,0.5940390804597702
161,0.6620689655172414,0.5901333333333332
162,0.6459770114942529,0.5922091954022989
163,0.6,0.5911126436781611
164,0.7149425287356321,0.5928114942528736
165,0.6505747126436782,0.5946551724137932
166,0.6850574712643678,0.5903724137931036
167,0.6367816091954023,0.5859931034482758
168,0.7333333333333333,0.5946666666666668
169,0.9517241379310345,0.5900528735632184
170,0.7310344827586207,0.5902942528735632
171,0.6551724137931034,0.5787218390804598
172,0.5678160919540229,0.5642689655172415
173,0.664367816091954,0.5937747126436782
174,0.7379310344827587,0.593416091954023
175,0.6344827586206897,0.5953563218390805
176,0.5908045977011495,0.5869471264367817
177,0.6367816091954023,0.5803586206896552
178,0.6413793103448275,0.5640344827586207
179,0.6919540229885057,0.578887356321839
180,0.6505747126436782,0.5872896551724138
181,0.6022988505747127,0.5907011494252874
182,0.6,0.5868091954022989
183,0.6873563218390805,0.5942413793103449
184,0.7103448275862069,0.5878505747126437
185,0.7149425287356321,0.5847632183908046
186,0.6781609195402298,0.5942804597701149
187,0.6459770114942529,0.5802
188,0.7379310344827587,0.5866551724137932
189,0.7310344827586207,0.5893310344827587
190,0.6689655172413793,0.594855172413793
191,0.5770114942528736,0.5833172413793104
192,0.6620689655172414,0.591080459770115
193,0.5908045977011495,0.5871218390804598
194,0.7701149425287356,0.5883563218390805
195,0.6689655172413793,0.5709356321839081
196,0.7655172413793103,0.5835862068965517
197,0.6022988505747127,0.5942643678160919
198,0.6367816091954023,0.5866597701149425
199,0.6045977011494252,0.5923149425287356
200,0.7034482758620689,0.5899701149425287
201,0.6873563218390805,0.585151724137931
202,0.6229885057471264,0.5864620689655172
203,0.825287356321839,0.5930436781609195
204,0.6459770114942529,0.5948988505747126
205,0.6459770114942529,0.5863586206896552
206,0.832183908045977,0.5903425287356322
207,0.9080459770114943,0.586174712643678
208,0.825287356321839,0.5864436781609195
209,0.9080459770114943,0.587016091954023
210,0.7149425287356321,0.5943678160919541
211,0.6620689655172414,0.5896712643678161
212,0.6091954022988506,0.5875999999999999
213,0.8620689655172413,0.5914045977011494
214,0.7885057471264367,0.5913103448275862
215,0.632183908045977,0.5929241379310345
216,0.7379310344827587,0.5918459770114942
217,0.7425287356321839,0.5936367816091954
218,0.7103448275862069,0.5874068965517241
219,0.6758620689655173,0.5951103448275862
220,0.7770114942528735,0.5813149425287356
