,x1,x2,y
0,0.0,0.0,0.8674782335840763
1,0.0,0.0,0.8525793177221843
2,0.0,0.0,0.8745899950915462
3,0.0,0.0,0.8555887816338855
4,0.0,0.0,0.8518729814427896
5,0.0,0.0,0.8735782416429623
6,0.0,0.0,0.8970567447473566
7,0.0,0.0,0.8996355156937447
8,0.0,0.0,0.8697748340113985
9,0.0,0.0,0.853473103203905
10,0.0,0.0,0.8995228581251653
11,0.0,0.0,0.8766884860977604
12,0.0,0.0,0.8875956469301401
13,0.0,0.0,0.8746692808597881
14,0.0,0.0,0.8560195271384058
15,0.0,0.0,0.8346025079704531
16,0.0,0.0,0.8638280655593498
17,0.0,0.0,0.8099083454959974
18,0.0,0.0,0.8433358421479976
19,0.0,0.0,0.801590031958117
20,0.0,0.0,0.8500288564848144
21,0.0,0.0,0.8498930817253453
22,0.0,0.0,0.8582391523755121
23,0.0,0.0,0.8798678294915229
24,0.0,0.0,0.8748375299777674
25,0.0,0.0,0.8412935804705562
26,0.0,0.0,0.9231099705310079
27,0.0,0.0,0.8486901735719955
28,0.0,0.0,0.8884564916963089
29,0.0,0.0,0.9095728061687821
30,0.0,0.0,0.8949860422645266
31,0.0,0.0,0.881657569646998
32,0.0,0.0,0.9034988081530968
33,0.0,0.0,0.9156169646384864
34,0.0,0.0,0.8265430523190409
35,0.0,0.0,0.8688684094693877
36,0.0,0.0,0.8875718217381721
37,0.0,0.0,0.8801139921933693
38,0.0,0.0,0.8814233854302147
39,0.0,0.0,0.8923012446516129
40,0.0,0.0,0.867722868322934
41,0.0,0.0,0.9106316298402299
42,0.0,0.0,0.8538836767636903
43,0.0,0.0,0.9016715732776808
44,0.0,0.0,0.908739944585423
45,3.7416573867739413,6.557438524302,0.773832458240713
46,3.7416573867739413,6.557438524302,0.8205507327848441
47,3.7416573867739413,6.557438524302,0.7546329937243867
48,3.7416573867739413,6.557438524302,0.7576173624095778
49,3.7416573867739413,6.557438524302,0.7829906306352783
50,3.7416573867739413,6.557438524302,0.8303402119573738
51,3.7416573867739413,6.557438524302,0.8152294039548678
52,3.7416573867739413,6.557438524302,0.8334197913103722
53,3.7416573867739413,6.557438524302,0.80485415087878
54,3.7416573867739413,6.557438524302,0.8319984670565415
55,3.7416573867739413,6.557438524302,0.8305511872138961
56,3.7416573867739413,6.557438524302,0.8428755517862005
57,3.7416573867739413,6.557438524302,0.8061552356078625
58,3.7416573867739413,6.557438524302,0.7831154064763369
59,3.7416573867739413,6.557438524302,0.8374613871697748
60,3.7416573867739413,6.557438524302,0.8684767423596762
61,3.7416573867739413,6.557438524302,0.8082527054845695
62,3.7416573867739413,6.557438524302,0.817962684211393
63,3.7416573867739413,6.557438524302,0.868302430740204
64,3.7416573867739413,6.557438524302,0.8362117854749048
65,0.0,0.0,0.766077791859307
66,3.7416573867739413,6.557438524302,0.8383449152498711
67,3.7416573867739413,6.557438524302,0.8228077869329222
68,3.7416573867739413,6.557438524302,0.8012071250627896
69,3.7416573867739413,6.557438524302,0.8440943266989746
70,3.7416573867739413,6.557438524302,0.8083127398414233
71,3.7416573867739413,6.557438524302,0.8725756462405093
72,3.7416573867739413,6.557438524302,0.8940008775730608
73,3.7416573867739413,6.557438524302,0.865627564310843
74,3.7416573867739413,6.557438524302,0.8235114910560409
75,3.7416573867739413,6.557438524302,0.8597301780552082
76,0.0,0.0,0.8138357890991249
77,0.0,0.0,0.7990722890717284
78,3.7416573867739413,6.557438524302,0.8239530688200386
79,3.7416573867739413,6.557438524302,0.8808935530943061
80,3.7416573867739413,6.557438524302,0.8295294123545977
81,3.7416573867739413,6.557438524302,0.8416636337491854
82,3.7416573867739413,6.557438524302,0.8515336691874957
83,3.7416573867739413,6.557438524302,0.8495442413062142
84,3.7416573867739413,6.557438524302,0.846354894669354
85,3.7416573867739413,6.557438524302,0.8215976865187048
86,3.7416573867739413,6.557438524302,0.8896337129277853
87,3.7416573867739413,6.557438524302,0.8554204778323415
88,0.0,0.0,0.8087719115335678
89,0.0,0.0,0.8675747271480733
90,0.0,0.0,0.8266468005011565
91,3.7416573867739413,6.557438524302,0.8473914644340969
92,3.7416573867739413,6.557438524302,0.8326479774646438
93,3.7416573867739413,6.557438524302,0.8566990697250242
94,3.7416573867739413,6.557438524302,0.8349399250089872
95,3.7416573867739413,6.557438524302,0.8167528695415108
96,3.7416573867739413,6.557438524302,0.8966792292504459
97,3.7416573867739413,6.557438524302,0.8002471982284551
98,3.7416573867739413,6.557438524302,0.890181902966147
99,3.7416573867739413,6.557438524302,0.8742547707265153
100,3.7416573867739413,6.557438524302,0.8689116808535059
101,0.0,0.0,0.8289103980597257
102,0.0,0.0,0.769131081290386
103,0.0,0.0,0.836079839973934
104,0.0,0.0,0.7981612241291836
105,3.7416573867739413,6.557438524302,0.8479070853770764
106,3.7416573867739413,6.557438524302,0.8275190527863265
107,3.7416573867739413,6.557438524302,0.8281758782679253
108,3.7416573867739413,6.557438524302,0.8024167053979503
109,3.7416573867739413,6.557438524302,0.8383457128232458
110,3.7416573867739413,6.557438524302,0.8856801996313586
111,3.7416573867739413,6.557438524302,0.8078845129500227
112,3.7416573867739413,6.557438524302,0.8813790767798324
113,3.7416573867739413,6.557438524302,0.8483187211730766
114,3.7416573867739413,6.557438524302,0.8469918434200094
115,0.0,0.0,0.8629711011137531
116,0.0,0.0,0.7829134123133797
117,0.0,0.0,0.8522039958089814
118,0.0,0.0,0.7932396172603897
119,0.0,0.0,0.8855951801663641
120,3.7416573867739413,6.557438524302,0.8531119902843296
121,3.7416573867739413,6.557438524302,0.8611019174880594
122,3.7416573867739413,6.557438524302,0.8530450365904825
123,3.7416573867739413,6.557438524302,0.7896729147135725
