,Original,Shuffled
0,0.573229632367594,0.06271466642691904
1,0.5672957156227507,0.06067072546403124
2,0.5814157470674858,0.06312305071747039
3,0.5784130218880108,0.06570336102925471
4,0.5806668430486314,0.0609172586366974
5,0.5785970574476229,0.04945068329053218
6,0.5644600841710173,0.04830089875604329
7,0.5486058554652986,0.04701963463463712
8,0.5824853571586417,0.05160041250885571
9,0.5907633592103174,0.049948716334608886
10,0.5996056777272851,0.050681065568583615
11,0.5842126665261178,0.05085791889247052
12,0.598568073846607,0.048362369265664375
13,0.6016627405097639,0.05242605414149553
14,0.5324354565829909,0.0439172023820838
15,0.5732991380907035,0.0529055404975135
16,0.5916032809868453,0.05489977266459311
17,0.5748808728038934,0.056461491085597816
18,0.5848754797954364,0.05810408778347861
19,0.6070430257720174,0.05920257765054532
20,0.5562063992516709,0.05134892981827791
21,0.5669137418286625,0.05494036643050346
22,0.5712466960032218,0.04892371839855003
23,0.5359552057984881,0.05024613034515247
24,0.5181479638944777,0.04399667665433067
25,0.566416766770775,0.0534151803181733
26,0.5726416822330402,0.052503118934485955
27,0.5749406391390298,0.05307364665757453
28,0.6210618800240815,0.061110788979236434
29,0.5460159650223044,0.05226664787350464
30,0.5898190839749624,0.0610821518360049
31,0.5913990901225797,0.06289958589802495
32,0.5818901117568017,0.060717444186633926
33,0.5759814542837808,0.06050516808147056
34,0.5902413778303827,0.06135332476752264
35,0.6008639000681026,0.046269631658939964
36,0.5776887388421156,0.04411511347200032
37,0.6105492823105337,0.04754902362328403
38,0.5511160208780196,0.04159627309041727
39,0.5926792839421682,0.0472542518379134
40,0.6123764214276195,0.051539679018491144
41,0.600804917120106,0.05268871319189819
42,0.6164433706736352,0.05274930997520734
43,0.5880040929599524,0.047285648985958446
44,0.6129113492150806,0.051633550624532724
45,0.5992396521511723,0.0455741700307923
46,0.5842651700475248,0.04636255675158562
47,0.6050667129214429,0.046817693447147014
48,0.5862922958545775,0.045981122091184316
49,0.6180968269485436,0.050013296352425664
