,Newman,Random
0,0.6367816091954023,0.6329448275862068
1,0.671264367816092,0.6321770114942529
2,0.6666666666666666,0.6270551724137932
3,0.7402298850574712,0.636912643678161
4,0.6919540229885057,0.6234942528735633
5,0.7126436781609196,0.627087356321839
6,0.7195402298850575,0.6233080459770115
7,0.7057471264367816,0.6253172413793104
8,0.7609195402298851,0.6212413793103448
9,0.6781609195402298,0.6278068965517241
10,0.6689655172413793,0.6278229885057471
11,0.6597701149425287,0.6291517241379311
12,0.664367816091954,0.6315770114942529
13,0.6505747126436782,0.6112597701149425
14,0.6919540229885057,0.6277747126436782
15,0.6850574712643678,0.6262781609195404
16,0.6689655172413793,0.6278689655172414
17,0.6827586206896552,0.6243218390804598
18,0.8068965517241379,0.6335632183908046
19,0.6942528735632184,0.6220252873563218
20,0.8206896551724138,0.6297747126436782
21,0.7494252873563219,0.6362781609195401
22,0.7425287356321839,0.6299448275862068
23,0.7540229885057471,0.6303724137931034
24,0.7057471264367816,0.6324229885057471
25,0.6781609195402298,0.6346689655172414
26,0.7563218390804598,0.6350344827586207
27,0.6689655172413793,0.6242252873563218
28,0.6367816091954023,0.6244620689655173
29,0.774712643678161,0.6285770114942528
30,0.7011494252873564,0.6251747126436783
31,0.696551724137931,0.6284689655172414
32,0.825287356321839,0.6285379310344827
33,0.7195402298850575,0.628080459770115
34,0.6873563218390805,0.6352643678160919
35,0.8045977011494253,0.6303011494252874
36,0.6873563218390805,0.6283540229885056
37,0.7241379310344828,0.6328873563218391
38,0.8344827586206897,0.6351816091954023
39,0.664367816091954,0.6310919540229886
40,0.7011494252873564,0.6262988505747126
41,0.8574712643678161,0.6212597701149425
42,0.7310344827586207,0.6355540229885057
43,0.7517241379310344,0.6298436781609196
44,0.825287356321839,0.615887356321839
45,0.6827586206896552,0.6305011494252873
46,0.8390804597701149,0.6275402298850574
47,0.8022988505747126,0.6356781609195402
48,0.8666666666666667,0.6204551724137931
49,0.7862068965517242,0.6312367816091953
50,0.871264367816092,0.5032321839080459
51,0.7609195402298851,0.507880459770115
52,0.7609195402298851,0.49148505747126436
53,0.871264367816092,0.508248275862069
54,0.5954022988505747,0.49029655172413794
55,0.5954022988505747,0.48975172413793105
56,0.7609195402298851,0.5090528735632184
57,0.49195402298850577,0.49808735632183904
58,0.9333333333333333,0.5077632183908046
59,0.7609195402298851,0.5036781609195402
60,0.8137931034482758,0.49876321839080456
61,0.6689655172413793,0.4658137931034483
62,0.7609195402298851,0.5042045977011494
63,0.6689655172413793,0.467416091954023
64,0.7126436781609196,0.49733793103448276
65,0.871264367816092,0.5043494252873564
66,0.7609195402298851,0.490583908045977
67,0.7609195402298851,0.4904574712643678
68,0.8137931034482758,0.4977379310344828
69,0.871264367816092,0.5041333333333334
70,0.6298850574712643,0.47971954022988506
71,0.9333333333333333,0.5066689655172414
72,0.7609195402298851,0.5030735632183908
73,0.5954022988505747,0.4907448275862069
74,0.871264367816092,0.5095724137931035
75,0.7609195402298851,0.5036367816091954
76,0.7609195402298851,0.5039632183908046
77,0.8137931034482758,0.5077770114942528
78,0.871264367816092,0.5035218390804598
79,0.871264367816092,0.5043885057471265
80,0.49195402298850577,0.5070091954022988
81,0.871264367816092,0.5051425287356321
