,Original,Shuffled
0,0.5528606176913089,0.06161496208229751
1,0.5436600575884366,0.06120539989007834
2,0.5399633039616333,0.06090524389503477
3,0.5282437234580027,0.05777322490442513
4,0.5375042487225492,0.061599270642546736
5,0.5301429042259355,0.048440749006302054
6,0.5305853090540584,0.04850698236345107
7,0.5305987046296087,0.046569713510109884
8,0.5299842836528312,0.047695020178226605
9,0.5301117185369789,0.048385274077797476
10,0.48013018983097094,0.043370397249810566
11,0.4801400046195372,0.04512288440086026
12,0.48001791808614735,0.04430817095855038
13,0.48030904048379447,0.04729929965748729
14,0.48042993932857275,0.046675673863567316
15,0.5558064626957494,0.053560166157509886
16,0.5259839860125601,0.05203713670944882
17,0.521638172780139,0.05041517790616907
18,0.522282305436315,0.04952055964095238
19,0.5333545158370915,0.055461472883608975
20,0.4944891170355049,0.043377705478591815
21,0.49504435816303727,0.046494259572547464
22,0.4942408598355699,0.0438187728850475
23,0.49500052815091977,0.04539317993155791
24,0.49082610280543437,0.044788492141915305
25,0.5596054446731454,0.053436661338884764
26,0.5888446867883573,0.05751123981964116
27,0.5825733262195405,0.05579172986944538
28,0.5742631551344505,0.05642011620762375
29,0.5663596451815875,0.053443543577473406
30,0.4898163426969254,0.05097157832729251
31,0.4676332745227109,0.050041542219794406
32,0.48592787506840857,0.05232331308500732
33,0.4834665641405481,0.05011580659675043
34,0.4705932463638624,0.05271141178773991
35,0.5230006872944547,0.04279846829065482
36,0.5228740349329895,0.04009038412864009
37,0.5229737793355926,0.03966011143236054
38,0.5229906465870227,0.042380230032411335
39,0.5228154684878414,0.039321389394857395
40,0.5013264745672024,0.04868240490033186
41,0.5065267229532816,0.048354851431093616
42,0.5010708302693252,0.050087822097937634
43,0.501630330384245,0.048062305148978884
44,0.5067803415540023,0.0483861326267443
45,0.5544453510520003,0.04796971959508363
46,0.5542552550887925,0.04903134153043911
47,0.5544119771295075,0.04609294687555587
48,0.5545091421752116,0.048312214066078586
49,0.5544509785403003,0.04670970004056761
