,Time,Newman,Random
0,0.5,0.24367816091954023,0.25025977011494255
1,0.5,0.24367816091954023,0.2491586206896552
2,0.5,0.24367816091954023,0.2499310344827586
3,0.5,0.24367816091954023,0.24895402298850575
4,0.5,0.24367816091954023,0.2495563218390805
5,0.5,0.24367816091954023,0.2496712643678161
6,0.5,0.24367816091954023,0.2503862068965518
7,0.5,0.24367816091954023,0.25009425287356324
8,0.5,0.24367816091954023,0.2495540229885058
9,0.5,0.24367816091954023,0.25108965517241383
10,0.5,0.24367816091954023,0.2509448275862069
11,0.5,0.24367816091954023,0.24803908045977013
12,0.5,0.24367816091954023,0.24873793103448277
13,0.5,0.24367816091954023,0.25035172413793105
14,0.5,0.24367816091954023,0.2508505747126437
15,0.5,0.24367816091954023,0.24997471264367818
16,0.5,0.24367816091954023,0.24995172413793104
17,0.5,0.24367816091954023,0.2503586206896552
18,0.5,0.24367816091954023,0.2507632183908046
19,0.5,0.24367816091954023,0.2503402298850575
20,0.5,0.24367816091954023,0.24994482758620692
21,0.5,0.24367816091954023,0.2503241379310345
22,0.5,0.24367816091954023,0.2507609195402299
23,0.5,0.24367816091954023,0.24950344827586207
24,0.5,0.24367816091954023,0.24890804597701152
25,0.5,0.24367816091954023,0.25026896551724137
26,0.5,0.24367816091954023,0.25040689655172416
27,0.5,0.24367816091954023,0.25022758620689656
28,0.5,0.24367816091954023,0.24996321839080463
29,0.5,0.24367816091954023,0.2509954022988506
30,0.5,0.24367816091954023,0.24903678160919543
31,0.5,0.24367816091954023,0.24875632183908047
32,0.5,0.24367816091954023,0.25146666666666667
33,0.5,0.24367816091954023,0.2500666666666667
34,0.5,0.24367816091954023,0.24993103448275866
35,0.5,0.24367816091954023,0.24923448275862067
36,0.5,0.24367816091954023,0.24956321839080461
37,0.5,0.24367816091954023,0.24860689655172413
38,0.5,0.24367816091954023,0.24971264367816093
39,0.5,0.24367816091954023,0.24971034482758622
40,0.5,0.24367816091954023,0.2499471264367816
41,0.5,0.24367816091954023,0.2505586206896552
42,0.5,0.24367816091954023,0.2515103448275862
43,0.5,0.24367816091954023,0.24994482758620692
44,0.5,0.24367816091954023,0.24948735632183908
